Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent,Months
2021-01-13,153380,Female,77.0,Married,New York,Basic,Unemployment,PayPal,1.0,388.48,2021-01
2021-01-14,153381,Female,32.0,Married,Idaho,Silver,Employees,PayPal,1.0,658.71,2021-01
2021-01-14,153382,Male,51.0,Married,Missouri,Platinum,Employees,Other,0.0,1534.53,2021-01
2021-01-14,153383,Male,55.0,Married,Iowa,Basic,Employees,PayPal,0.0,2762.96,2021-01
2021-01-15,153384,Female,47.0,Married,Minnesota,Basic,Employees,PayPal,0.0,165.28,2021-01
2021-01-15,153385,Male,55.0,Married,Alabama,Silver,workers,PayPal,1.0,1450.74,2021-01
2021-01-15,153386,Female,31.0,Married,Delaware,Silver,workers,Card,1.0,1050.09,2021-01
2021-01-16,153387,Female,25.0,Married,Oregon,Basic,Undefined,PayPal,0.0,1049.48,2021-01
2021-01-17,153388,Male,29.0,Married,New Mexico,Silver,Employees,PayPal,1.0,1143.58,2021-01
2021-01-17,153389,Female,34.0,Single,Oregon,Basic,Undefined,Card,1.0,1499.17,2021-01
2021-01-19,153390,Female,37.0,Married,Florida,Silver,Employees,Other,1.0,539.01,2021-01
2021-01-19,153391,Male,16.0,Single,Delaware,Silver,self-employed,Card,1.0,1707.07,2021-01
2021-01-19,153392,Female,16.0,Single,Tennessee,Gold,workers,Card,0.0,1357.78,2021-01
2021-01-19,153393,Male,65.0,Married,California,Basic,workers,Other,0.0,146.27,2021-01
2021-01-20,153394,Female,59.0,Single,Texas,Basic,workers,Card,1.0,344.74,2021-01
2021-01-20,153395,Female,59.0,Married,Minnesota,Missing,Employees,PayPal,1.0,2767.44,2021-01
2021-01-21,153396,Male,64.0,Single,Michigan,Platinum,self-employed,Card,1.0,1576.4,2021-01
2021-01-22,153397,Female,74.0,Single,Maryland,Basic,Employees,Other,1.0,529.33,2021-01
2021-01-22,153398,Female,73.0,Married,South Carolina,Platinum,workers,Other,1.0,518.79,2021-01
2021-01-23,153399,Female,40.0,Married,New Mexico,Basic,workers,PayPal,1.0,68.17,2021-01
2021-01-23,153400,Male,63.0,Single,Connecticut,Basic,Unemployment,PayPal,1.0,752.47,2021-01
2021-01-23,153401,Female,77.0,Single,Arkansas,Silver,self-employed,Other,1.0,980.27,2021-01
2021-01-23,153402,Male,73.0,Single,Connecticut,Silver,workers,Card,0.0,1901.51,2021-01
2021-01-24,153403,Male,28.0,Single,Maine,Silver,Unemployment,Card,1.0,361.67,2021-01
2021-01-24,153404,Female,30.0,Single,Missouri,Silver,self-employed,Other,1.0,1511.14,2021-01
2021-01-24,153405,Female,16.0,Single,Connecticut,Gold,workers,PayPal,0.0,1922.05,2021-01
2021-01-24,153406,Female,29.0,Married,Alabama,Basic,workers,Card,1.0,1728.28,2021-01
2021-01-25,153407,Male,62.0,Married,Oregon,Basic,Employees,PayPal,1.0,1972.9,2021-01
2021-01-25,153408,Female,59.0,Single,Connecticut,Platinum,Employees,Other,1.0,2743.95,2021-01
2021-01-25,153409,Male,76.0,Single,Maryland,Gold,Unemployment,PayPal,0.0,2642.85,2021-01
2021-01-25,153410,Male,62.0,Married,North Dakota,Silver,Employees,Other,1.0,197.81,2021-01
2021-01-25,153411,Female,66.0,Single,Alabama,Platinum,self-employed,Other,1.0,2789.52,2021-01
2021-01-26,153412,Male,78.0,Married,Texas,Gold,workers,Card,1.0,582.83,2021-01
2021-01-27,153413,Male,71.0,Single,Idaho,Silver,workers,Other,1.0,1043.77,2021-01
2021-01-27,153414,Female,57.0,Single,Connecticut,Gold,self-employed,PayPal,1.0,1361.9,2021-01
2021-01-28,153415,Female,55.0,Single,Maine,Basic,workers,PayPal,0.0,1322.29,2021-01
2021-01-28,153416,Male,45.0,Married,Washington,Basic,Unemployment,Other,1.0,2625.81,2021-01
2021-01-29,153417,Male,26.0,Single,North Dakota,Basic,Employees,Other,1.0,411.3,2021-01
2021-01-30,153418,Male,38.0,Single,Texas,Gold,workers,PayPal,1.0,2796.49,2021-01
2021-01-31,153419,Female,78.0,Married,Arizona,Platinum,self-employed,PayPal,1.0,820.26,2021-01
2021-01-31,153420,Male,54.0,Married,Idaho,Basic,Employees,PayPal,1.0,943.59,2021-01
2021-02-01,153421,Male,17.0,Married,Iowa,Basic,Unemployment,PayPal,1.0,350.59,2021-02
2021-02-01,153422,Female,77.0,Single,Pennsylvania,Basic,workers,Card,1.0,835.4,2021-02
2021-02-01,153423,Female,16.0,Single,Maine,Basic,Unemployment,PayPal,0.0,61.1,2021-02
2021-02-02,153424,Male,33.0,Married,South Dakota,Silver,Employees,PayPal,0.0,561.13,2021-02
2021-02-02,153425,Male,26.0,Married,Michigan,Silver,self-employed,PayPal,1.0,2463.77,2021-02
2021-02-02,153426,Male,58.0,Married,Wyoming,Silver,workers,Card,1.0,388.65,2021-02
2021-02-02,153427,Male,31.0,Married,West Virginia,Silver,Employees,PayPal,1.0,2573.89,2021-02
2021-02-03,153429,Female,45.0,Single,Idaho,Basic,workers,PayPal,0.0,1740.68,2021-02
2021-02-03,153430,Male,58.0,Single,North Carolina,Basic,self-employed,Card,1.0,406.8,2021-02
2021-02-04,153431,Male,32.0,Married,Maryland,Silver,workers,Other,0.0,8.79,2021-02
2021-02-04,153432,Female,55.0,Single,Massachusetts,Basic,workers,PayPal,1.0,1861.71,2021-02
2021-02-04,153433,Male,47.0,Married,Idaho,Platinum,workers,Card,0.0,2464.24,2021-02
2021-02-05,153434,Female,41.0,Married,Virginia,Basic,workers,Card,1.0,2411.32,2021-02
2021-02-05,153435,Male,52.0,Married,Arkansas,Basic,Employees,PayPal,1.0,2757.38,2021-02
2021-02-06,153436,Female,49.0,Married,California,Basic,self-employed,Card,0.0,560.58,2021-02
2021-02-06,153437,Female,48.0,Married,New Jersey,Basic,self-employed,Card,0.0,307.25,2021-02
2021-02-06,153438,Male,75.0,Married,Nevada,Platinum,workers,Other,0.0,552.88,2021-02
2021-02-06,153439,Male,40.0,Single,Illinois,Missing,Employees,Card,1.0,728.42,2021-02
2021-02-07,153440,Female,57.0,Married,Pennsylvania,Basic,workers,Card,1.0,850.31,2021-02
2021-02-08,153441,Female,33.0,Married,Arkansas,Basic,Employees,PayPal,1.0,327.92,2021-02
2021-02-08,153442,Female,17.0,Married,Louisiana,Silver,Employees,PayPal,1.0,814.12,2021-02
2021-02-09,153443,Male,67.0,Married,Georgia,Silver,self-employed,PayPal,0.0,1002.98,2021-02
2021-02-09,153444,Female,24.0,Single,New York,Platinum,self-employed,Card,1.0,1097.14,2021-02
2021-02-09,153445,Male,74.0,Single,Illinois,Basic,Employees,Other,1.0,444.28,2021-02
2021-02-09,153446,Female,66.0,Single,Mississippi,Gold,Unemployment,Card,1.0,720.07,2021-02
2021-02-09,153447,Male,16.0,Married,Maryland,Missing,Employees,PayPal,1.0,190.56,2021-02
2021-02-10,153448,Male,62.0,Single,Montana,Gold,workers,PayPal,1.0,449.25,2021-02
2021-02-10,153449,Male,45.0,Married,Delaware,Basic,workers,PayPal,1.0,49.53,2021-02
2021-02-10,153450,Female,47.0,Single,Maryland,Basic,workers,Other,0.0,1085.63,2021-02
2021-02-10,153452,Male,76.0,Married,Texas,Platinum,Employees,Other,1.0,2637.0,2021-02
2021-02-11,153453,Male,48.0,Married,Maine,Basic,Employees,Card,1.0,450.03,2021-02
2021-02-11,153454,Male,64.0,Married,New York,Missing,workers,PayPal,1.0,1614.06,2021-02
2021-02-11,153455,Male,67.0,Married,Alabama,Platinum,workers,Card,1.0,221.17,2021-02
2021-02-11,153456,Male,17.0,Single,Rhode Island,Basic,Employees,PayPal,0.0,2029.38,2021-02
2021-02-12,153459,Male,77.0,Single,Arkansas,Basic,workers,Card,1.0,190.7,2021-02
2021-02-12,153460,Female,40.0,Single,New Jersey,Silver,Employees,Card,1.0,2796.51,2021-02
2021-02-13,153461,Male,30.0,Married,Montana,Basic,Employees,Other,0.0,1434.72,2021-02
2021-02-13,153462,Male,39.0,Married,Wyoming,Basic,Employees,Card,1.0,1519.41,2021-02
2021-02-13,153463,Male,70.0,Married,Texas,Gold,Employees,Card,1.0,89.2,2021-02
2021-02-14,153464,Female,66.0,Married,North Dakota,Basic,Employees,PayPal,1.0,2547.85,2021-02
2021-02-14,153466,Male,25.0,Married,Kentucky,Basic,Employees,Card,1.0,2661.45,2021-02
2021-02-15,153467,Female,78.0,Single,Arizona,Silver,Employees,PayPal,1.0,2997.21,2021-02
2021-02-16,153468,Female,60.0,Married,Louisiana,Basic,self-employed,Card,0.0,2564.53,2021-02
2021-02-16,153469,Female,34.0,Married,Wisconsin,Basic,self-employed,PayPal,0.0,1456.63,2021-02
2021-02-16,153470,Female,15.0,Single,Arkansas,Gold,self-employed,Other,1.0,1026.91,2021-02
2021-02-16,153471,Male,60.0,Married,Virginia,Basic,self-employed,Other,1.0,1945.24,2021-02
2021-02-17,153472,Male,25.0,Married,Hawaii,Missing,Employees,Card,1.0,336.18,2021-02
2021-02-17,153473,Female,28.0,Single,Minnesota,Basic,Employees,Card,1.0,1065.88,2021-02
2021-02-17,153474,Male,41.0,Married,Montana,Basic,self-employed,Card,1.0,1672.59,2021-02
2021-02-18,153476,Male,40.0,Single,Louisiana,Basic,workers,PayPal,1.0,2760.95,2021-02
2021-02-18,153477,Male,15.0,Married,Vermont,Silver,Employees,Card,1.0,2640.34,2021-02
2021-02-18,153478,Male,58.0,Married,New Mexico,Silver,Employees,Other,1.0,2053.92,2021-02
2021-02-18,153479,Female,45.0,Single,South Dakota,Basic,workers,PayPal,1.0,2696.53,2021-02
2021-02-18,153480,Male,49.0,Single,North Carolina,Silver,Employees,Card,1.0,1121.65,2021-02
2021-02-19,153481,Female,36.0,Single,Texas,Missing,workers,Card,1.0,2442.8,2021-02
2021-02-20,153482,Female,26.0,Married,Delaware,Basic,self-employed,Card,1.0,2471.02,2021-02
2021-02-20,153483,Male,31.0,Married,Florida,Basic,workers,Other,1.0,270.1,2021-02
2021-02-21,153485,Female,46.0,Married,Kansas,Platinum,workers,PayPal,0.0,2025.0,2021-02
2021-02-21,153486,Female,27.0,Married,New Hampshire,Silver,Employees,Card,1.0,336.5,2021-02
2021-02-21,153487,Female,74.0,Married,Missouri,Platinum,Employees,Card,1.0,1168.23,2021-02
2021-02-22,153488,Female,68.0,Married,South Carolina,Gold,Employees,PayPal,0.0,233.14,2021-02
2021-02-22,153489,Female,62.0,Married,Vermont,Silver,self-employed,PayPal,0.0,336.99,2021-02
2021-02-22,153490,Female,74.0,Single,Kentucky,Silver,self-employed,PayPal,0.0,212.78,2021-02
2021-02-22,153491,Male,55.0,Single,Nevada,Missing,workers,PayPal,0.0,2063.92,2021-02
2021-02-22,153492,Female,68.0,Married,Maryland,Platinum,workers,PayPal,1.0,1379.05,2021-02
2021-02-23,153493,Female,33.0,Single,Illinois,Basic,Unemployment,Card,0.0,1966.2,2021-02
2021-02-24,153494,Female,78.0,Married,Rhode Island,Basic,Unemployment,PayPal,1.0,2943.5,2021-02
2021-02-24,153495,Male,50.0,Single,Pennsylvania,Basic,Unemployment,PayPal,0.0,109.06,2021-02
2021-02-24,153496,Female,53.0,Single,Connecticut,Basic,Unemployment,PayPal,1.0,2951.27,2021-02
2021-02-24,153498,Female,28.0,Single,New Jersey,Silver,Employees,PayPal,1.0,1662.19,2021-02
2021-02-25,153499,Female,54.0,Single,New Hampshire,Basic,Unemployment,PayPal,1.0,1231.76,2021-02
2021-02-25,153500,Male,25.0,Single,Virginia,Gold,workers,Card,1.0,988.54,2021-02
2021-02-25,153502,Female,78.0,Single,Mississippi,Silver,workers,PayPal,0.0,2570.64,2021-02
2021-02-26,153503,Female,54.0,Married,Washington,Platinum,Employees,PayPal,0.0,2710.03,2021-02
2021-02-26,153504,Male,45.0,Married,Oregon,Silver,workers,Card,1.0,2574.08,2021-02
2021-02-27,153505,Female,18.0,Single,Nevada,Basic,workers,Other,0.0,2507.85,2021-02
2021-02-27,153506,Male,15.0,Married,Alabama,Missing,self-employed,Card,0.0,2735.65,2021-02
2021-02-27,153507,Female,48.0,Single,Colorado,Silver,Employees,PayPal,1.0,1435.56,2021-02
2021-02-27,153508,Male,27.0,Married,West Virginia,Basic,self-employed,Card,0.0,682.16,2021-02
2021-02-28,153509,Male,31.0,Married,Missouri,Platinum,self-employed,Card,0.0,1104.7,2021-02
2021-03-01,153510,Female,76.0,Married,Illinois,Basic,self-employed,PayPal,1.0,631.89,2021-03
2021-03-01,153511,Female,24.0,Married,Indiana,Silver,Unemployment,Other,1.0,339.26,2021-03
2021-03-01,153512,Female,61.0,Married,Arizona,Basic,workers,Other,1.0,1434.58,2021-03
2021-03-02,153513,Male,63.0,Single,Maryland,Basic,self-employed,Other,1.0,771.37,2021-03
2021-03-02,153514,Female,75.0,Married,North Carolina,Basic,workers,Other,1.0,2549.31,2021-03
2021-03-02,153515,Female,64.0,Single,New York,Silver,self-employed,Other,1.0,2747.77,2021-03
2021-03-02,153516,Male,49.0,Married,Delaware,Platinum,Employees,Other,0.0,2454.37,2021-03
2021-03-02,153517,Male,36.0,Married,Michigan,Platinum,Unemployment,Card,0.0,195.66,2021-03
2021-03-03,153518,Female,73.0,Single,Rhode Island,Basic,self-employed,Other,0.0,1623.74,2021-03
2021-03-03,153519,Male,24.0,Single,New Hampshire,Missing,Employees,Card,1.0,94.58,2021-03
2021-03-04,153520,Female,56.0,Married,Vermont,Basic,workers,Card,1.0,1566.57,2021-03
2021-03-05,153521,Female,45.0,Single,Illinois,Platinum,workers,Card,1.0,1813.16,2021-03
2021-03-06,153522,Male,68.0,Married,Kentucky,Missing,workers,PayPal,0.0,847.13,2021-03
2021-03-06,153523,Female,58.0,Single,New Mexico,Basic,self-employed,PayPal,1.0,29.41,2021-03
2021-03-07,153524,Female,-1.0,Married,Utah,Basic,workers,Other,0.0,1518.77,2021-03
2021-03-07,153525,Female,38.0,Married,Texas,Gold,Employees,Card,1.0,36.74,2021-03
2021-03-07,153526,Male,35.0,Single,Illinois,Basic,Employees,Other,0.0,74.37,2021-03
2021-03-07,153527,Female,42.0,Single,Nevada,Basic,self-employed,PayPal,0.0,2609.18,2021-03
2021-03-08,153528,Female,46.0,Married,Tennessee,Platinum,workers,Card,1.0,156.72,2021-03
2021-03-08,153529,Female,39.0,Single,Minnesota,Platinum,workers,PayPal,0.0,1629.84,2021-03
2021-03-08,153530,Female,65.0,Single,Minnesota,Silver,self-employed,PayPal,0.0,2683.44,2021-03
2021-03-08,153531,Female,68.0,Single,Kentucky,Basic,self-employed,PayPal,0.0,697.53,2021-03
2021-03-08,153532,Female,25.0,Married,Rhode Island,Gold,workers,PayPal,1.0,2607.49,2021-03
2021-03-08,153534,Male,62.0,Married,Virginia,Silver,workers,PayPal,1.0,1285.31,2021-03
2021-03-08,153535,Male,18.0,Single,Delaware,Basic,Employees,PayPal,1.0,2738.31,2021-03
2021-03-08,153536,Female,27.0,Married,Alabama,Basic,workers,Card,1.0,413.11,2021-03
2021-03-08,153537,Male,53.0,Single,Massachusetts,Basic,Employees,Other,0.0,2038.05,2021-03
2021-03-08,153538,Female,44.0,Single,Washington,Gold,self-employed,Other,1.0,2706.04,2021-03
2021-03-09,153539,Female,25.0,Single,Massachusetts,Basic,self-employed,Card,1.0,488.52,2021-03
2021-03-09,153540,Female,42.0,Single,Alaska,Silver,workers,PayPal,1.0,1001.19,2021-03
2021-03-10,153543,Female,21.0,Married,Pennsylvania,Silver,self-employed,PayPal,0.0,2479.65,2021-03
2021-03-11,153544,Male,37.0,Married,Utah,Basic,Unemployment,PayPal,1.0,1160.6,2021-03
2021-03-12,153545,Female,52.0,Married,Maine,Platinum,Employees,Other,1.0,1984.18,2021-03
2021-03-13,153546,Female,61.0,Married,Rhode Island,Basic,Employees,Card,0.0,1295.63,2021-03
2021-03-13,153547,Male,51.0,Married,Maryland,Missing,self-employed,PayPal,1.0,765.27,2021-03
2021-03-13,153548,Male,15.0,Single,North Carolina,Basic,Employees,PayPal,0.0,342.19,2021-03
2021-03-13,153549,Male,54.0,Married,New Mexico,Basic,self-employed,Card,1.0,1869.55,2021-03
2021-03-14,153550,Female,50.0,Married,Nevada,Basic,self-employed,PayPal,1.0,1837.98,2021-03
2021-03-14,153551,Female,41.0,Married,Oklahoma,Platinum,self-employed,PayPal,1.0,626.67,2021-03
2021-03-14,153552,Female,33.0,Married,Arkansas,Platinum,Employees,PayPal,1.0,2936.58,2021-03
2021-03-15,153554,Female,17.0,Married,Pennsylvania,Silver,Employees,PayPal,0.0,147.48,2021-03
2021-03-15,153555,Male,39.0,Single,Pennsylvania,Platinum,self-employed,Card,0.0,2995.73,2021-03
2021-03-15,153556,Female,40.0,Married,Georgia,Basic,Employees,PayPal,0.0,2687.32,2021-03
2021-03-15,153557,Female,20.0,Married,Wyoming,Basic,self-employed,Other,0.0,1796.78,2021-03
2021-03-15,153558,Female,43.0,Married,Montana,Silver,self-employed,Card,1.0,1924.59,2021-03
2021-03-15,153559,Female,34.0,Single,North Dakota,Gold,Unemployment,Other,1.0,743.18,2021-03
2021-03-16,153560,Male,20.0,Married,Oklahoma,Basic,workers,Other,1.0,1867.03,2021-03
2021-03-16,153561,Female,45.0,Single,Minnesota,Gold,self-employed,PayPal,1.0,2565.21,2021-03
2021-03-16,153562,Male,54.0,Single,Texas,Platinum,Employees,PayPal,1.0,2092.96,2021-03
2021-03-17,153563,Female,27.0,Married,Maryland,Silver,self-employed,PayPal,1.0,1278.71,2021-03
2021-03-17,153564,Female,39.0,Married,Kentucky,Silver,workers,Other,0.0,1974.54,2021-03
2021-03-18,153565,Female,44.0,Married,Colorado,Basic,Employees,PayPal,0.0,2473.98,2021-03
2021-03-18,153566,Male,41.0,Married,Ohio,Basic,Employees,Card,1.0,1370.5,2021-03
2021-03-19,153567,Female,34.0,Single,Alabama,Silver,Employees,PayPal,0.0,77.9,2021-03
2021-03-19,153568,Female,78.0,Single,South Dakota,Basic,self-employed,Other,1.0,1611.28,2021-03
2021-03-19,153569,Male,33.0,Single,Louisiana,Basic,Employees,PayPal,0.0,232.2,2021-03
2021-03-20,153570,Female,20.0,Married,Texas,Platinum,Employees,Other,1.0,1125.4,2021-03
2021-03-20,153571,Female,60.0,Married,Georgia,Platinum,self-employed,Other,1.0,2740.52,2021-03
2021-03-20,153572,Male,51.0,Married,New Jersey,Platinum,self-employed,Card,1.0,161.58,2021-03
2021-03-20,153573,Female,59.0,Married,Pennsylvania,Missing,self-employed,Card,1.0,240.24,2021-03
2021-03-21,153574,Male,40.0,Married,New Mexico,Missing,workers,Card,1.0,1059.16,2021-03
2021-03-21,153576,Female,-1.0,Married,Washington,Basic,self-employed,PayPal,0.0,1467.3,2021-03
2021-03-22,153577,Female,16.0,Married,Washington,Missing,Employees,Other,0.0,2778.65,2021-03
2021-03-22,153578,Female,22.0,Married,Idaho,Basic,workers,PayPal,1.0,2712.05,2021-03
2021-03-22,153579,Female,33.0,Married,Missouri,Basic,Employees,Card,1.0,662.36,2021-03
2021-03-23,153580,Male,46.0,Single,West Virginia,Basic,workers,PayPal,1.0,1327.68,2021-03
2021-03-24,153581,Female,54.0,Married,Wisconsin,Basic,workers,Other,0.0,1201.9,2021-03
2021-03-24,153582,Female,74.0,Single,Rhode Island,Silver,self-employed,PayPal,1.0,1708.56,2021-03
2021-03-24,153583,Female,43.0,Single,South Dakota,Platinum,self-employed,PayPal,1.0,1107.84,2021-03
2021-03-25,153584,Female,64.0,Married,North Carolina,Platinum,workers,Card,1.0,1037.93,2021-03
2021-03-25,153586,Male,35.0,Single,Minnesota,Platinum,self-employed,Card,1.0,1167.2,2021-03
2021-03-25,153587,Female,31.0,Married,Rhode Island,Basic,Employees,Card,0.0,2890.79,2021-03
2021-03-25,153588,Male,43.0,Married,Massachusetts,Missing,Employees,PayPal,1.0,2436.3,2021-03
2021-03-25,153589,Female,60.0,Single,Maryland,Silver,Employees,PayPal,1.0,2.84,2021-03
2021-03-26,153590,Female,21.0,Married,South Dakota,Basic,workers,Other,1.0,1425.66,2021-03
2021-03-26,153591,Female,15.0,Married,Illinois,Basic,Employees,Other,0.0,2643.85,2021-03
2021-03-27,153592,Female,39.0,Single,Utah,Silver,Employees,Other,1.0,2954.83,2021-03
2021-03-27,153593,Female,39.0,Married,New Jersey,Missing,Employees,PayPal,1.0,1953.65,2021-03
2021-03-27,153594,Female,30.0,Married,Alaska,Silver,workers,PayPal,1.0,2420.9,2021-03
2021-03-28,153595,Male,78.0,Married,Missouri,Silver,workers,Card,1.0,618.76,2021-03
2021-03-29,153596,Female,50.0,Married,Louisiana,Silver,Employees,Card,1.0,1425.18,2021-03
2021-03-29,153597,Male,62.0,Married,Louisiana,Basic,Employees,PayPal,1.0,2689.46,2021-03
2021-03-30,153598,Female,44.0,Married,Rhode Island,Basic,workers,PayPal,1.0,1074.84,2021-03
2021-03-30,153599,Female,51.0,Single,New York,Silver,workers,PayPal,1.0,1481.45,2021-03
2021-03-30,153600,Male,73.0,Married,Idaho,Basic,Employees,Other,1.0,1651.44,2021-03
2021-03-30,153601,Female,-1.0,Single,Iowa,Silver,workers,PayPal,0.0,619.99,2021-03
2021-03-31,153602,Female,53.0,Single,Maine,Silver,workers,PayPal,1.0,2722.98,2021-03
2021-03-31,153603,Male,40.0,Married,Iowa,Platinum,workers,Card,0.0,674.2,2021-03
2021-04-01,153604,Female,46.0,Married,Connecticut,Silver,Undefined,Card,0.0,1091.24,2021-04
2021-04-01,153605,Female,47.0,Married,Minnesota,Basic,workers,Other,0.0,941.84,2021-04
2021-04-01,153606,Male,36.0,Married,Delaware,Platinum,workers,PayPal,1.0,669.75,2021-04
2021-04-02,153607,Male,50.0,Married,West Virginia,Basic,Unemployment,Card,1.0,1784.85,2021-04
2021-04-02,153608,Female,37.0,Single,Michigan,Basic,Employees,PayPal,0.0,807.37,2021-04
2021-04-03,153609,Male,15.0,Married,Utah,Basic,Employees,Card,1.0,174.07,2021-04
2021-04-03,153610,Female,62.0,Single,Iowa,Basic,workers,Other,0.0,1088.12,2021-04
2021-04-04,153612,Female,66.0,Married,North Dakota,Basic,Employees,Card,0.0,1124.83,2021-04
2021-04-04,153613,Female,73.0,Married,Minnesota,Gold,Employees,Card,1.0,2907.43,2021-04
2021-04-04,153614,Female,75.0,Married,Michigan,Basic,workers,Other,1.0,1764.37,2021-04
2021-04-05,153615,Male,49.0,Single,Massachusetts,Platinum,Employees,Other,1.0,1219.29,2021-04
2021-04-05,153617,Female,40.0,Married,Tennessee,Silver,Unemployment,PayPal,1.0,1796.43,2021-04
2021-04-05,153618,Male,43.0,Married,West Virginia,Silver,workers,Card,1.0,2644.14,2021-04
2021-04-06,153620,Male,62.0,Married,Nevada,Platinum,workers,PayPal,0.0,687.47,2021-04
2021-04-06,153621,Male,53.0,Single,Louisiana,Silver,workers,Card,1.0,173.57,2021-04
2021-04-06,153622,Female,57.0,Single,Massachusetts,Platinum,workers,Other,1.0,357.74,2021-04
2021-04-07,153623,Female,41.0,Single,Nevada,Gold,workers,PayPal,1.0,1026.02,2021-04
2021-04-07,153626,Male,20.0,Married,South Dakota,Basic,self-employed,PayPal,0.0,2868.4,2021-04
2021-04-08,153627,Female,73.0,Married,Iowa,Platinum,workers,Card,0.0,2005.84,2021-04
2021-04-09,153628,Female,18.0,Married,Virginia,Basic,self-employed,PayPal,1.0,2777.01,2021-04
2021-04-09,153629,Male,18.0,Single,Alabama,Platinum,Employees,Card,0.0,289.85,2021-04
2021-04-10,153632,Female,50.0,Married,North Dakota,Platinum,self-employed,PayPal,1.0,1979.94,2021-04
2021-04-10,153633,Female,72.0,Married,New Jersey,Basic,self-employed,Card,1.0,2982.88,2021-04
2021-04-10,153634,Female,24.0,Married,Michigan,Silver,workers,PayPal,0.0,818.91,2021-04
2021-04-10,153635,Male,73.0,Married,California,Basic,Employees,Other,1.0,2951.76,2021-04
